DJKEYX,DJBSCD,DJBUCD,DJEWNB,DJFANB,DJEXNB,DJGINA,DJJ2CD,DJKXST,DJERDT,DJEHDT,DJOVNB,DJO6CD,DJG8NA,DJMDOR,DJMDOS,DJMATI,DJMATN,DJNBHR,DJNBHS,DJGKVA,DJGLVA,DJGMVA,DJGNVA,DJJLST,DJLYTX,BOKEYX,BOACCD,BOJ1CD,BODES1,BODES2,BOJ2CD,BOCDFX,BOKACD,BOOPER,BOETAT,BOSEMC,BOKBCD,BODTCH,BODTEN,BODTRE,BODTAD,BODTRD,BODTAC,BODTAU,BOAUTO,BOREQX,BODEMD,BOA7NA,BOJ8CD,BOJ9CD,BOREFX,BOFITX,BOESTM,BODURE,BOMDOR,BOMDOS,BOMATI,BOMATN,BODOWN,BONBHR,BONBHS,BOHREM,BOFACT,BOJ7CD,BOLCH1,BOLCH2,BOLCH3,BOLCH4,BOCH1X,BOCH2X,BOCH3X,BOCH4X,BOIMPR,BOKEY1,BOKEY2,BOMFTX,BOM9CD,BONINB,BOGKVA,BOGLVA,BOGMVA,BOGNVA,BODHTX,CRTDAT,CRTYR,CRTMTH,CRTWK,CLSDAT,CLSMTH,CLSWK,DUEDAT,DUEYR,DUEMTH,DUEWK,REM_TIME,CNT,REMARK,CRTPER,CLSYR,CLSPER,DUEPER,TYPECAT,TYPECAT2,prevYN,shutYN,corrYN,modYN,runYN,DIV,UL,DESC_UL,FNCT,DESC_FNCT,DESC_EQ,CRIT,COND,DESC_TACHE,FREQ,T_EST,ATE,MET,EQUIPE,PRIO_BT,Ordre,ETAT_TRV,GRP,S_GRP,DUREE,MESURE,CLD,TYPE BT CLD,IND.TRV,ANNEE.DEBUT,ANNEE.FIN,FREQ.CLD,SEM.DEBUT,DERN.ENTR.CLD,CMPT,TYPE BT CMPT,TYPE CMPT,LAST CMPT,FRQ CMPT,ANTICIP CMPT,DATE LAST BT,CLND,ATE-MET,YEAR,WEEKNO,MONTH,EST_TIME
1708865,SMAGA,MAGA,0.5,0,1,N/A,1,6,1170313,0,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,N/A,N/A,1708865,DIV0743,SVER147,VERIFICATION ARMOIRE PRE. SOINS/TROUSSE PORTATIVE CSA  *DOC*,VERIFICATION ARMOIRE PRE. SOINS/TROUSSE PORTATIVE CSA  *DOC*,1,N/A,P,PR,2,11,N/A,1170220,1170220,1170317,1170313,0,0,1170220,MLAMO038,N/A,N/A,Fréquence annuelle standard: 26.00,N/A,N/A,NORMAND DENOMEE,N/A,0.5,N/A,0,0,0,0,0,0,0,1144,N,SMAGA,SGENE002,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,133,455,B000809352,N/A,0,0,0,0,0,N/A,2017-02-20,2017,2,8,N/A,N/A,N/A,2017-03-13,2017,3,11,0.5,1,Fréquence annuelle standard: 26.00,2017-02,N/A,NA-NA,2017-02,N/A,Pr�ventif,TRUE,FALSE,FALSE,FALSE,TRUE,133,SMAGA,MAGASIN SERVICES & ACHATS,SGENE002,GENERAL MAGASIN,ARMOIRE DE PREMIERS SOINS CSA,A,U,VERIFICATION ARMOIRE PRE. SOINS/TROUSSE PORTATIVE CSA  *DOC*,Fréquence annuelle standard: 26.00,0.5,SMAGA,MAGA,1,1,1,N/A,N/A,N/A,N/A,N/A,O,P,F,2014,X X,X X,X,202017,N,N/A,N/A,N/A,N/A,N/A,N/A,X X X X X X X X X X X X X X X X X X X X X X X X X X  X X X X X X X X X X X X X X X X X X X X X X X X X X,SMAGAMAGA,2017,47,11,0.5
1708865,SMAGA,MAGA,0.5,0,1,N/A,1,6,1170313,0,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,N/A,N/A,1708865,DIV0743,SVER147,VERIFICATION ARMOIRE PRE. SOINS/TROUSSE PORTATIVE CSA  *DOC*,VERIFICATION ARMOIRE PRE. SOINS/TROUSSE PORTATIVE CSA  *DOC*,1,N/A,P,PR,2,11,N/A,1170220,1170220,1170317,1170313,0,0,1170220,MLAMO038,N/A,N/A,Fréquence annuelle standard: 26.00,N/A,N/A,NORMAND DENOMEE,N/A,0.5,N/A,0,0,0,0,0,0,0,1144,N,SMAGA,SGENE002,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,133,455,B000809352,N/A,0,0,0,0,0,N/A,2017-02-20,2017,2,8,N/A,N/A,N/A,2017-03-13,2017,3,11,0.5,1,Fréquence annuelle standard: 26.00,2017-02,N/A,NA-NA,2017-02,N/A,Pr�ventif,TRUE,FALSE,FALSE,FALSE,TRUE,133,SMAGA,MAGASIN SERVICES & ACHATS,SGENE002,GENERAL MAGASIN,ARMOIRE DE PREMIERS SOINS CSA,A,U,VERIFICATION ARMOIRE PRE. SOINS/TROUSSE PORTATIVE CSA  *DOC*,Fréquence annuelle standard: 26.00,0.5,SMAGA,MAGA,1,1,1,N/A,N/A,N/A,N/A,N/A,O,P,F,2014,X X,X X,X,202017,N,N/A,N/A,N/A,N/A,N/A,N/A,X X X X X X X X X X X X X X X X X X X X X X X X X X  X X X X X X X X X X X X X X X X X X X X X X X X X X,SMAGAMAGA,2017,49,12,0.5
1708865,SMAGA,MAGA,0.5,0,1,N/A,1,6,1170313,0,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,N/A,N/A,1708865,DIV0743,SVER147,VERIFICATION ARMOIRE PRE. SOINS/TROUSSE PORTATIVE CSA  *DOC*,VERIFICATION ARMOIRE PRE. SOINS/TROUSSE PORTATIVE CSA  *DOC*,1,N/A,P,PR,2,11,N/A,1170220,1170220,1170317,1170313,0,0,1170220,MLAMO038,N/A,N/A,Fréquence annuelle standard: 26.00,N/A,N/A,NORMAND DENOMEE,N/A,0.5,N/A,0,0,0,0,0,0,0,1144,N,SMAGA,SGENE002,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,133,455,B000809352,N/A,0,0,0,0,0,N/A,2017-02-20,2017,2,8,N/A,N/A,N/A,2017-03-13,2017,3,11,0.5,1,Fréquence annuelle standard: 26.00,2017-02,N/A,NA-NA,2017-02,N/A,Pr�ventif,TRUE,FALSE,FALSE,FALSE,TRUE,133,SMAGA,MAGASIN SERVICES & ACHATS,SGENE002,GENERAL MAGASIN,ARMOIRE DE PREMIERS SOINS CSA,A,U,VERIFICATION ARMOIRE PRE. SOINS/TROUSSE PORTATIVE CSA  *DOC*,Fréquence annuelle standard: 26.00,0.5,SMAGA,MAGA,1,1,1,N/A,N/A,N/A,N/A,N/A,O,P,F,2014,X X,X X,X,202017,N,N/A,N/A,N/A,N/A,N/A,N/A,X X X X X X X X X X X X X X X X X X X X X X X X X X  X X X X X X X X X X X X X X X X X X X X X X X X X X,SMAGAMAGA,2017,51,12,0.5
1709683,SMAGA,MAGA,4,0,1,N/A,1,6,1170320,0,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,N/A,N/A,1709683,A11,SINS006,INSPECTION COMPLETE PAR FIRME EXTERIEURE,INSPECTION COMPLETE PAR FIRME EXTERIEURE,1,N/A,P,PR,2,12,N/A,1170227,1170227,1170324,1170320,0,0,1170227,MLAMO038,N/A,N/A,-PR- Fréquence annuelle standard: 1.00,N/A,N/A,DEP.EPIX        SEBASTIEN COTÉ,N/A,4,N/A,0,0,0,0,0,0,0,816,N,SMAGA,SVEHI009,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,132,A11,B000810267,N/A,0,0,0,0,0,N/A,2017-02-27,2017,2,9,N/A,N/A,N/A,2017-03-20,2017,3,12,4,1,-PR- Fréquence annuelle standard: 1.00,2017-02,N/A,NA-NA,2017-02,N/A,Pr�ventif,TRUE,FALSE,FALSE,FALSE,TRUE,132,SMAGA,MAGASIN SERVICES & ACHATS,SVEHI009,CAMION DEP. MAGASIN,SKYJACK 4626,A,U,INSPECTION COMPLETE PAR FIRME EXTERIEURE,-PR- Fréquence annuelle standard: 1.00,4,SMAGA,MAGA,1,1,1,N/A,N/A,N/A,N/A,N/A,O,P,F,2015,N/A,N/A,N/A,0,N,N/A,N/A,N/A,N/A,N/A,N/A,X                                                    X,SMAGAMAGA,2017,12,3,4
1709688,SMAGA,MAGA,1,0,1,N/A,1,6,1170320,0,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,N/A,N/A,1709688,A83,SCHA015,CHANGER LA BATTERIE,CHANGER LA BATTERIE,1,N/A,P,PR,2,12,N/A,1170227,1170227,1170324,1170320,0,0,1170227,MLAMO038,N/A,N/A,Fréquence annuelle standard: 6,N/A,N/A,NORMANDE DÉNOMMÉE,N/A,1,N/A,0,0,0,0,0,0,0,816,N,SA-MAGA1,SVEHI007,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,132,D,B000810272,N/A,0,0,0,0,0,N/A,2017-02-27,2017,2,9,N/A,N/A,N/A,2017-03-20,2017,3,12,1,1,Fréquence annuelle standard: 6,2017-02,N/A,NA-NA,2017-02,N/A,Pr�ventif,TRUE,FALSE,FALSE,FALSE,TRUE,132,SA-MAGA1,MAGASIN 1E PLANCHER S&A,SVEHI007,CAMION DEP. MAGASIN CHARIOT,CHARIOT,A,U,CHANGER LA BATTERIE,Fréquence annuelle standard: 6,1,SMAGA,MAGA,1,1,1,N/A,N/A,N/A,N/A,N/A,O,P,E,2015,2999,002,21,302016,N,N/A,N/A,N/A,N/A,N/A,N/A,X        X        X        X        X        X       X        X        X        X        X        X,SMAGAMAGA,2017,3,1,1
1709688,SMAGA,MAGA,1,0,1,N/A,1,6,1170320,0,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,N/A,N/A,1709688,A83,SCHA015,CHANGER LA BATTERIE,CHANGER LA BATTERIE,1,N/A,P,PR,2,12,N/A,1170227,1170227,1170324,1170320,0,0,1170227,MLAMO038,N/A,N/A,Fréquence annuelle standard: 6,N/A,N/A,NORMANDE DÉNOMMÉE,N/A,1,N/A,0,0,0,0,0,0,0,816,N,SA-MAGA1,SVEHI007,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,132,D,B000810272,N/A,0,0,0,0,0,N/A,2017-02-27,2017,2,9,N/A,N/A,N/A,2017-03-20,2017,3,12,1,1,Fréquence annuelle standard: 6,2017-02,N/A,NA-NA,2017-02,N/A,Pr�ventif,TRUE,FALSE,FALSE,FALSE,TRUE,132,SA-MAGA1,MAGASIN 1E PLANCHER S&A,SVEHI007,CAMION DEP. MAGASIN CHARIOT,CHARIOT,A,U,CHANGER LA BATTERIE,Fréquence annuelle standard: 6,1,SMAGA,MAGA,1,1,1,N/A,N/A,N/A,N/A,N/A,O,P,E,2015,2999,002,21,302016,N,N/A,N/A,N/A,N/A,N/A,N/A,X        X        X        X        X        X       X        X        X        X        X        X,SMAGAMAGA,2017,12,3,1
1709688,SMAGA,MAGA,1,0,1,N/A,1,6,1170320,0,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,N/A,N/A,1709688,A83,SCHA015,CHANGER LA BATTERIE,CHANGER LA BATTERIE,1,N/A,P,PR,2,12,N/A,1170227,1170227,1170324,1170320,0,0,1170227,MLAMO038,N/A,N/A,Fréquence annuelle standard: 6,N/A,N/A,NORMANDE DÉNOMMÉE,N/A,1,N/A,0,0,0,0,0,0,0,816,N,SA-MAGA1,SVEHI007,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,132,D,B000810272,N/A,0,0,0,0,0,N/A,2017-02-27,2017,2,9,N/A,N/A,N/A,2017-03-20,2017,3,12,1,1,Fréquence annuelle standard: 6,2017-02,N/A,NA-NA,2017-02,N/A,Pr�ventif,TRUE,FALSE,FALSE,FALSE,TRUE,132,SA-MAGA1,MAGASIN 1E PLANCHER S&A,SVEHI007,CAMION DEP. MAGASIN CHARIOT,CHARIOT,A,U,CHANGER LA BATTERIE,Fréquence annuelle standard: 6,1,SMAGA,MAGA,1,1,1,N/A,N/A,N/A,N/A,N/A,O,P,E,2015,2999,002,21,302016,N,N/A,N/A,N/A,N/A,N/A,N/A,X        X        X        X        X        X       X        X        X        X        X        X,SMAGAMAGA,2017,21,5,1
1709688,SMAGA,MAGA,1,0,1,N/A,1,6,1170320,0,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,N/A,N/A,1709688,A83,SCHA015,CHANGER LA BATTERIE,CHANGER LA BATTERIE,1,N/A,P,PR,2,12,N/A,1170227,1170227,1170324,1170320,0,0,1170227,MLAMO038,N/A,N/A,Fréquence annuelle standard: 6,N/A,N/A,NORMANDE DÉNOMMÉE,N/A,1,N/A,0,0,0,0,0,0,0,816,N,SA-MAGA1,SVEHI007,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,132,D,B000810272,N/A,0,0,0,0,0,N/A,2017-02-27,2017,2,9,N/A,N/A,N/A,2017-03-20,2017,3,12,1,1,Fréquence annuelle standard: 6,2017-02,N/A,NA-NA,2017-02,N/A,Pr�ventif,TRUE,FALSE,FALSE,FALSE,TRUE,132,SA-MAGA1,MAGASIN 1E PLANCHER S&A,SVEHI007,CAMION DEP. MAGASIN CHARIOT,CHARIOT,A,U,CHANGER LA BATTERIE,Fréquence annuelle standard: 6,1,SMAGA,MAGA,1,1,1,N/A,N/A,N/A,N/A,N/A,O,P,E,2015,2999,002,21,302016,N,N/A,N/A,N/A,N/A,N/A,N/A,X        X        X        X        X        X       X        X        X        X        X        X,SMAGAMAGA,2017,30,7,1
1709688,SMAGA,MAGA,1,0,1,N/A,1,6,1170320,0,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,N/A,N/A,1709688,A83,SCHA015,CHANGER LA BATTERIE,CHANGER LA BATTERIE,1,N/A,P,PR,2,12,N/A,1170227,1170227,1170324,1170320,0,0,1170227,MLAMO038,N/A,N/A,Fréquence annuelle standard: 6,N/A,N/A,NORMANDE DÉNOMMÉE,N/A,1,N/A,0,0,0,0,0,0,0,816,N,SA-MAGA1,SVEHI007,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,132,D,B000810272,N/A,0,0,0,0,0,N/A,2017-02-27,2017,2,9,N/A,N/A,N/A,2017-03-20,2017,3,12,1,1,Fréquence annuelle standard: 6,2017-02,N/A,NA-NA,2017-02,N/A,Pr�ventif,TRUE,FALSE,FALSE,FALSE,TRUE,132,SA-MAGA1,MAGASIN 1E PLANCHER S&A,SVEHI007,CAMION DEP. MAGASIN CHARIOT,CHARIOT,A,U,CHANGER LA BATTERIE,Fréquence annuelle standard: 6,1,SMAGA,MAGA,1,1,1,N/A,N/A,N/A,N/A,N/A,O,P,E,2015,2999,002,21,302016,N,N/A,N/A,N/A,N/A,N/A,N/A,X        X        X        X        X        X       X        X        X        X        X        X,SMAGAMAGA,2017,39,9,1
1709688,SMAGA,MAGA,1,0,1,N/A,1,6,1170320,0,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,N/A,N/A,1709688,A83,SCHA015,CHANGER LA BATTERIE,CHANGER LA BATTERIE,1,N/A,P,PR,2,12,N/A,1170227,1170227,1170324,1170320,0,0,1170227,MLAMO038,N/A,N/A,Fréquence annuelle standard: 6,N/A,N/A,NORMANDE DÉNOMMÉE,N/A,1,N/A,0,0,0,0,0,0,0,816,N,SA-MAGA1,SVEHI007,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,132,D,B000810272,N/A,0,0,0,0,0,N/A,2017-02-27,2017,2,9,N/A,N/A,N/A,2017-03-20,2017,3,12,1,1,Fréquence annuelle standard: 6,2017-02,N/A,NA-NA,2017-02,N/A,Pr�ventif,TRUE,FALSE,FALSE,FALSE,TRUE,132,SA-MAGA1,MAGASIN 1E PLANCHER S&A,SVEHI007,CAMION DEP. MAGASIN CHARIOT,CHARIOT,A,U,CHANGER LA BATTERIE,Fréquence annuelle standard: 6,1,SMAGA,MAGA,1,1,1,N/A,N/A,N/A,N/A,N/A,O,P,E,2015,2999,002,21,302016,N,N/A,N/A,N/A,N/A,N/A,N/A,X        X        X        X        X        X       X        X        X        X        X        X,SMAGAMAGA,2017,48,11,1
1709706,SMAGA,MAGA,1,0,1,N/A,1,6,1170320,0,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,N/A,N/A,1709706,BAT1351,SINS038A,INSPECTION GENERAL DE L'ENTREPOT DE CSA         * DOC *,INSPECTION GENERAL DE L'ENTREPOT DE CSA         * DOC *,1,N/A,P,PR,2,12,N/A,1170227,1170227,1170324,1170320,0,0,1170227,MLAMO038,N/A,N/A,Fréquence annuelle standard: 26,N/A,N/A,NORMAND DÉNOMMÉE,N/A,1,N/A,0,0,0,0,0,0,0,816,N,SMAGA,SBATI122,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,115,ENT,B000810290,N/A,0,0,0,0,0,N/A,2017-02-27,2017,2,9,N/A,N/A,N/A,2017-03-20,2017,3,12,1,1,Fréquence annuelle standard: 26,2017-02,N/A,NA-NA,2017-02,N/A,Pr�ventif,TRUE,FALSE,FALSE,FALSE,TRUE,115,SMAGA,MAGASIN SERVICES & ACHATS,SBATI122,ENTREPÔT DE SERVICES ET ACHATS,ENTREPÔT DE SERVICES ET ACHATS,D,U,INSPECTION GENERAL DE L'ENTREPOT DE CSA         * DOC *,Fréquence annuelle standard: 26,1,SMAGA,MAGA,1,1,99,N/A,N/A,N/A,N/A,N/A,O,P,S,2014,2999,002,02,202017,N,N/A,N/A,N/A,N/A,N/A,N/A,X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X,SMAGAMAGA,2017,2,1,1
1709706,SMAGA,MAGA,1,0,1,N/A,1,6,1170320,0,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,N/A,N/A,1709706,BAT1351,SINS038A,INSPECTION GENERAL DE L'ENTREPOT DE CSA         * DOC *,INSPECTION GENERAL DE L'ENTREPOT DE CSA         * DOC *,1,N/A,P,PR,2,12,N/A,1170227,1170227,1170324,1170320,0,0,1170227,MLAMO038,N/A,N/A,Fréquence annuelle standard: 26,N/A,N/A,NORMAND DÉNOMMÉE,N/A,1,N/A,0,0,0,0,0,0,0,816,N,SMAGA,SBATI122,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,115,ENT,B000810290,N/A,0,0,0,0,0,N/A,2017-02-27,2017,2,9,N/A,N/A,N/A,2017-03-20,2017,3,12,1,1,Fréquence annuelle standard: 26,2017-02,N/A,NA-NA,2017-02,N/A,Pr�ventif,TRUE,FALSE,FALSE,FALSE,TRUE,115,SMAGA,MAGASIN SERVICES & ACHATS,SBATI122,ENTREPÔT DE SERVICES ET ACHATS,ENTREPÔT DE SERVICES ET ACHATS,D,U,INSPECTION GENERAL DE L'ENTREPOT DE CSA         * DOC *,Fréquence annuelle standard: 26,1,SMAGA,MAGA,1,1,99,N/A,N/A,N/A,N/A,N/A,O,P,S,2014,2999,002,02,202017,N,N/A,N/A,N/A,N/A,N/A,N/A,X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X,SMAGAMAGA,2017,4,1,1
1709706,SMAGA,MAGA,1,0,1,N/A,1,6,1170320,0,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,N/A,N/A,1709706,BAT1351,SINS038A,INSPECTION GENERAL DE L'ENTREPOT DE CSA         * DOC *,INSPECTION GENERAL DE L'ENTREPOT DE CSA         * DOC *,1,N/A,P,PR,2,12,N/A,1170227,1170227,1170324,1170320,0,0,1170227,MLAMO038,N/A,N/A,Fréquence annuelle standard: 26,N/A,N/A,NORMAND DÉNOMMÉE,N/A,1,N/A,0,0,0,0,0,0,0,816,N,SMAGA,SBATI122,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,115,ENT,B000810290,N/A,0,0,0,0,0,N/A,2017-02-27,2017,2,9,N/A,N/A,N/A,2017-03-20,2017,3,12,1,1,Fréquence annuelle standard: 26,2017-02,N/A,NA-NA,2017-02,N/A,Pr�ventif,TRUE,FALSE,FALSE,FALSE,TRUE,115,SMAGA,MAGASIN SERVICES & ACHATS,SBATI122,ENTREPÔT DE SERVICES ET ACHATS,ENTREPÔT DE SERVICES ET ACHATS,D,U,INSPECTION GENERAL DE L'ENTREPOT DE CSA         * DOC *,Fréquence annuelle standard: 26,1,SMAGA,MAGA,1,1,99,N/A,N/A,N/A,N/A,N/A,O,P,S,2014,2999,002,02,202017,N,N/A,N/A,N/A,N/A,N/A,N/A,X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X,SMAGAMAGA,2017,6,2,1
1709706,SMAGA,MAGA,1,0,1,N/A,1,6,1170320,0,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,N/A,N/A,1709706,BAT1351,SINS038A,INSPECTION GENERAL DE L'ENTREPOT DE CSA         * DOC *,INSPECTION GENERAL DE L'ENTREPOT DE CSA         * DOC *,1,N/A,P,PR,2,12,N/A,1170227,1170227,1170324,1170320,0,0,1170227,MLAMO038,N/A,N/A,Fréquence annuelle standard: 26,N/A,N/A,NORMAND DÉNOMMÉE,N/A,1,N/A,0,0,0,0,0,0,0,816,N,SMAGA,SBATI122,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,115,ENT,B000810290,N/A,0,0,0,0,0,N/A,2017-02-27,2017,2,9,N/A,N/A,N/A,2017-03-20,2017,3,12,1,1,Fréquence annuelle standard: 26,2017-02,N/A,NA-NA,2017-02,N/A,Pr�ventif,TRUE,FALSE,FALSE,FALSE,TRUE,115,SMAGA,MAGASIN SERVICES & ACHATS,SBATI122,ENTREPÔT DE SERVICES ET ACHATS,ENTREPÔT DE SERVICES ET ACHATS,D,U,INSPECTION GENERAL DE L'ENTREPOT DE CSA         * DOC *,Fréquence annuelle standard: 26,1,SMAGA,MAGA,1,1,99,N/A,N/A,N/A,N/A,N/A,O,P,S,2014,2999,002,02,202017,N,N/A,N/A,N/A,N/A,N/A,N/A,X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X,SMAGAMAGA,2017,8,2,1
1709706,SMAGA,MAGA,1,0,1,N/A,1,6,1170320,0,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,N/A,N/A,1709706,BAT1351,SINS038A,INSPECTION GENERAL DE L'ENTREPOT DE CSA         * DOC *,INSPECTION GENERAL DE L'ENTREPOT DE CSA         * DOC *,1,N/A,P,PR,2,12,N/A,1170227,1170227,1170324,1170320,0,0,1170227,MLAMO038,N/A,N/A,Fréquence annuelle standard: 26,N/A,N/A,NORMAND DÉNOMMÉE,N/A,1,N/A,0,0,0,0,0,0,0,816,N,SMAGA,SBATI122,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,115,ENT,B000810290,N/A,0,0,0,0,0,N/A,2017-02-27,2017,2,9,N/A,N/A,N/A,2017-03-20,2017,3,12,1,1,Fréquence annuelle standard: 26,2017-02,N/A,NA-NA,2017-02,N/A,Pr�ventif,TRUE,FALSE,FALSE,FALSE,TRUE,115,SMAGA,MAGASIN SERVICES & ACHATS,SBATI122,ENTREPÔT DE SERVICES ET ACHATS,ENTREPÔT DE SERVICES ET ACHATS,D,U,INSPECTION GENERAL DE L'ENTREPOT DE CSA         * DOC *,Fréquence annuelle standard: 26,1,SMAGA,MAGA,1,1,99,N/A,N/A,N/A,N/A,N/A,O,P,S,2014,2999,002,02,202017,N,N/A,N/A,N/A,N/A,N/A,N/A,X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X,SMAGAMAGA,2017,10,3,1
1709706,SMAGA,MAGA,1,0,1,N/A,1,6,1170320,0,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,N/A,N/A,1709706,BAT1351,SINS038A,INSPECTION GENERAL DE L'ENTREPOT DE CSA         * DOC *,INSPECTION GENERAL DE L'ENTREPOT DE CSA         * DOC *,1,N/A,P,PR,2,12,N/A,1170227,1170227,1170324,1170320,0,0,1170227,MLAMO038,N/A,N/A,Fréquence annuelle standard: 26,N/A,N/A,NORMAND DÉNOMMÉE,N/A,1,N/A,0,0,0,0,0,0,0,816,N,SMAGA,SBATI122,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,115,ENT,B000810290,N/A,0,0,0,0,0,N/A,2017-02-27,2017,2,9,N/A,N/A,N/A,2017-03-20,2017,3,12,1,1,Fréquence annuelle standard: 26,2017-02,N/A,NA-NA,2017-02,N/A,Pr�ventif,TRUE,FALSE,FALSE,FALSE,TRUE,115,SMAGA,MAGASIN SERVICES & ACHATS,SBATI122,ENTREPÔT DE SERVICES ET ACHATS,ENTREPÔT DE SERVICES ET ACHATS,D,U,INSPECTION GENERAL DE L'ENTREPOT DE CSA         * DOC *,Fréquence annuelle standard: 26,1,SMAGA,MAGA,1,1,99,N/A,N/A,N/A,N/A,N/A,O,P,S,2014,2999,002,02,202017,N,N/A,N/A,N/A,N/A,N/A,N/A,X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X,SMAGAMAGA,2017,12,3,1
1709706,SMAGA,MAGA,1,0,1,N/A,1,6,1170320,0,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,N/A,N/A,1709706,BAT1351,SINS038A,INSPECTION GENERAL DE L'ENTREPOT DE CSA         * DOC *,INSPECTION GENERAL DE L'ENTREPOT DE CSA         * DOC *,1,N/A,P,PR,2,12,N/A,1170227,1170227,1170324,1170320,0,0,1170227,MLAMO038,N/A,N/A,Fréquence annuelle standard: 26,N/A,N/A,NORMAND DÉNOMMÉE,N/A,1,N/A,0,0,0,0,0,0,0,816,N,SMAGA,SBATI122,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,115,ENT,B000810290,N/A,0,0,0,0,0,N/A,2017-02-27,2017,2,9,N/A,N/A,N/A,2017-03-20,2017,3,12,1,1,Fréquence annuelle standard: 26,2017-02,N/A,NA-NA,2017-02,N/A,Pr�ventif,TRUE,FALSE,FALSE,FALSE,TRUE,115,SMAGA,MAGASIN SERVICES & ACHATS,SBATI122,ENTREPÔT DE SERVICES ET ACHATS,ENTREPÔT DE SERVICES ET ACHATS,D,U,INSPECTION GENERAL DE L'ENTREPOT DE CSA         * DOC *,Fréquence annuelle standard: 26,1,SMAGA,MAGA,1,1,99,N/A,N/A,N/A,N/A,N/A,O,P,S,2014,2999,002,02,202017,N,N/A,N/A,N/A,N/A,N/A,N/A,X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X,SMAGAMAGA,2017,14,4,1
